scenario,column_or_rhs,row_or_bounds,value
SCEN120,y_2_3_1,dem_2_1,0.776492
SCEN120,y_1_1_2,dem_1_2,0.750951
SCEN120,y_1_2_2,dem_1_2,1.128678
SCEN120,y_1_3_2,dem_1_2,0.536026
SCEN120,y_2_1_2,dem_2_2,0.750951
SCEN120,y_2_2_2,dem_2_2,1.128678
SCEN120,y_2_3_2,dem_2_2,0.536026
SCEN120,y_1_1_3,dem_1_3,1.317309
SCEN120,y_1_2_3,dem_1_3,0.997738
SCEN120,y_1_3_3,dem_1_3,0.561772
SCEN120,y_2_1_3,dem_2_3,1.317309
SCEN120,y_2_2_3,dem_2_3,0.997738
SCEN120,y_2_3_3,dem_2_3,0.561772
SCEN121,y_1_1_1,dem_1_1,0.689551
SCEN121,y_1_2_1,dem_1_1,0.651425
SCEN121,y_1_3_1,dem_1_1,1.034486
SCEN121,y_2_1_1,dem_2_1,0.689551
SCEN121,y_2_2_1,dem_2_1,0.651425
SCEN121,y_2_3_1,dem_2_1,1.034486
SCEN121,y_1_1_2,dem_1_2,1.15557
SCEN121,y_1_2_2,dem_1_2,1.434322
SCEN121,y_1_3_2,dem_1_2,0.519208
SCEN121,y_2_1_2,dem_2_2,1.15557
SCEN121,y_2_2_2,dem_2_2,1.434322
SCEN121,y_2_3_2,dem_2_2,0.519208
SCEN121,y_1_1_3,dem_1_3,0.8155
SCEN121,y_1_2_3,dem_1_3,0.824069
SCEN121,y_1_3_3,dem_1_3,1.279469
SCEN121,y_2_1_3,dem_2_3,0.8155
SCEN121,y_2_2_3,dem_2_3,0.824069
SCEN121,y_2_3_3,dem_2_3,1.279469
SCEN122,y_1_1_1,dem_1_1,1.315832
SCEN122,y_1_2_1,dem_1_1,0.933495
SCEN122,y_1_3_1,dem_1_1,0.664253
SCEN122,y_2_1_1,dem_2_1,1.315832
SCEN122,y_2_2_1,dem_2_1,0.933495
SCEN122,y_2_3_1,dem_2_1,0.664253
SCEN122,y_1_1_2,dem_1_2,0.540521
SCEN122,y_1_2_2,dem_1_2,1.162723
SCEN122,y_1_3_2,dem_1_2,0.712747
SCEN122,y_2_1_2,dem_2_2,0.540521
SCEN122,y_2_2_2,dem_2_2,1.162723
SCEN122,y_2_3_2,dem_2_2,0.712747
SCEN122,y_1_1_3,dem_1_3,1.003992
SCEN122,y_1_2_3,dem_1_3,0.64115
SCEN122,y_1_3_3,dem_1_3,1.271187
SCEN122,y_2_1_3,dem_2_3,1.003992
SCEN122,y_2_2_3,dem_2_3,0.64115
SCEN122,y_2_3_3,dem_2_3,1.271187
SCEN123,y_1_1_1,dem_1_1,0.507125
SCEN123,y_1_2_1,dem_1_1,0.716588
SCEN123,y_1_3_1,dem_1_1,1.15145
SCEN123,y_2_1_1,dem_2_1,0.507125
SCEN123,y_2_2_1,dem_2_1,0.716588
SCEN123,y_2_3_1,dem_2_1,1.15145
SCEN123,y_1_1_2,dem_1_2,0.508548
SCEN123,y_1_2_2,dem_1_2,0.821804
SCEN123,y_1_3_2,dem_1_2,1.034119
SCEN123,y_2_1_2,dem_2_2,0.508548
SCEN123,y_2_2_2,dem_2_2,0.821804
SCEN123,y_2_3_2,dem_2_2,1.034119
SCEN123,y_1_1_3,dem_1_3,0.718619
SCEN123,y_1_2_3,dem_1_3,0.960129
SCEN123,y_1_3_3,dem_1_3,1.485024
SCEN123,y_2_1_3,dem_2_3,0.718619
SCEN123,y_2_2_3,dem_2_3,0.960129
SCEN123,y_2_3_3,dem_2_3,1.485024
SCEN124,y_1_1_1,dem_1_1,1.443238
SCEN124,y_1_2_1,dem_1_1,1.403071
SCEN124,y_1_3_1,dem_1_1,0.639492
SCEN124,y_2_1_1,dem_2_1,1.443238
SCEN124,y_2_2_1,dem_2_1,1.403071
SCEN124,y_2_3_1,dem_2_1,0.639492
SCEN124,y_1_1_2,dem_1_2,1.10351
SCEN124,y_1_2_2,dem_1_2,1.286531
SCEN124,y_1_3_2,dem_1_2,0.942199
SCEN124,y_2_1_2,dem_2_2,1.10351
SCEN124,y_2_2_2,dem_2_2,1.286531
SCEN124,y_2_3_2,dem_2_2,0.942199
SCEN124,y_1_1_3,dem_1_3,1.466056
SCEN124,y_1_2_3,dem_1_3,1.399546
SCEN124,y_1_3_3,dem_1_3,0.578806
SCEN124,y_2_1_3,dem_2_3,1.466056
SCEN124,y_2_2_3,dem_2_3,1.399546
SCEN124,y_2_3_3,dem_2_3,0.578806
SCEN125,y_1_1_1,dem_1_1,0.551383
SCEN125,y_1_2_1,dem_1_1,0.635777
SCEN125,y_1_3_1,dem_1_1,0.920065
SCEN125,y_2_1_1,dem_2_1,0.551383
SCEN125,y_2_2_1,dem_2_1,0.635777
SCEN125,y_2_3_1,dem_2_1,0.920065
SCEN125,y_1_1_2,dem_1_2,0.524336
SCEN125,y_1_2_2,dem_1_2,1.135825
SCEN125,y_1_3_2,dem_1_2,0.867896
SCEN125,y_2_1_2,dem_2_2,0.524336
SCEN125,y_2_2_2,dem_2_2,1.135825
SCEN125,y_2_3_2,dem_2_2,0.867896
SCEN125,y_1_1_3,dem_1_3,1.004482
SCEN125,y_1_2_3,dem_1_3,0.504708
SCEN125,y_1_3_3,dem_1_3,0.526123
SCEN125,y_2_1_3,dem_2_3,1.004482
SCEN125,y_2_2_3,dem_2_3,0.504708
SCEN125,y_2_3_3,dem_2_3,0.526123
SCEN126,y_1_1_1,dem_1_1,0.815778
SCEN126,y_1_2_1,dem_1_1,0.607636
SCEN126,y_1_3_1,dem_1_1,1.473728
SCEN126,y_2_1_1,dem_2_1,0.815778
SCEN126,y_2_2_1,dem_2_1,0.607636
SCEN126,y_2_3_1,dem_2_1,1.473728
SCEN126,y_1_1_2,dem_1_2,1.233935
SCEN126,y_1_2_2,dem_1_2,1.40714
SCEN126,y_1_3_2,dem_1_2,1.218408
SCEN126,y_2_1_2,dem_2_2,1.233935
SCEN126,y_2_2_2,dem_2_2,1.40714
SCEN126,y_2_3_2,dem_2_2,1.218408
SCEN126,y_1_1_3,dem_1_3,1.328229
SCEN126,y_1_2_3,dem_1_3,0.751461
SCEN126,y_1_3_3,dem_1_3,1.461275
SCEN126,y_2_1_3,dem_2_3,1.328229
SCEN126,y_2_2_3,dem_2_3,0.751461
SCEN126,y_2_3_3,dem_2_3,1.461275
SCEN127,y_1_1_1,dem_1_1,1.438313
SCEN127,y_1_2_1,dem_1_1,1.178344
SCEN127,y_1_3_1,dem_1_1,1.309821
SCEN127,y_2_1_1,dem_2_1,1.438313
SCEN127,y_2_2_1,dem_2_1,1.178344
SCEN127,y_2_3_1,dem_2_1,1.309821
SCEN127,y_1_1_2,dem_1_2,1.25565
SCEN127,y_1_2_2,dem_1_2,1.040407
SCEN127,y_1_3_2,dem_1_2,0.756994
SCEN127,y_2_1_2,dem_2_2,1.25565
SCEN127,y_2_2_2,dem_2_2,1.040407
SCEN127,y_2_3_2,dem_2_2,0.756994
SCEN127,y_1_1_3,dem_1_3,0.958884
SCEN127,y_1_2_3,dem_1_3,0.775159
SCEN127,y_1_3_3,dem_1_3,1.21342
SCEN127,y_2_1_3,dem_2_3,0.958884
SCEN127,y_2_2_3,dem_2_3,0.775159
SCEN127,y_2_3_3,dem_2_3,1.21342
SCEN128,y_1_1_1,dem_1_1,0.807401
SCEN128,y_1_2_1,dem_1_1,0.820116
SCEN128,y_1_3_1,dem_1_1,1.350936
SCEN128,y_2_1_1,dem_2_1,0.807401
SCEN128,y_2_2_1,dem_2_1,0.820116
SCEN128,y_2_3_1,dem_2_1,1.350936
SCEN128,y_1_1_2,dem_1_2,1.480277
SCEN128,y_1_2_2,dem_1_2,1.492316
SCEN128,y_1_3_2,dem_1_2,0.839181
SCEN128,y_2_1_2,dem_2_2,1.480277
SCEN128,y_2_2_2,dem_2_2,1.492316
SCEN128,y_2_3_2,dem_2_2,0.839181
SCEN128,y_1_1_3,dem_1_3,1.308066
SCEN128,y_1_2_3,dem_1_3,0.711354
SCEN128,y_1_3_3,dem_1_3,0.993303
SCEN128,y_2_1_3,dem_2_3,1.308066
SCEN128,y_2_2_3,dem_2_3,0.711354
SCEN128,y_2_3_3,dem_2_3,0.993303
SCEN129,y_1_1_1,dem_1_1,1.073619
SCEN129,y_1_2_1,dem_1_1,0.808329
SCEN129,y_1_3_1,dem_1_1,1.008826
SCEN129,y_2_1_1,dem_2_1,1.073619
SCEN129,y_2_2_1,dem_2_1,0.808329
SCEN129,y_2_3_1,dem_2_1,1.008826
SCEN129,y_1_1_2,dem_1_2,1.432117
SCEN129,y_1_2_2,dem_1_2,0.587779
SCEN129,y_1_3_2,dem_1_2,1.099917
SCEN129,y_2_1_2,dem_2_2,1.432117
SCEN129,y_2_2_2,dem_2_2,0.587779
SCEN129,y_2_3_2,dem_2_2,1.099917
SCEN129,y_1_1_3,dem_1_3,0.66666
SCEN129,y_1_2_3,dem_1_3,0.787394
SCEN129,y_1_3_3,dem_1_3,0.752771
SCEN129,y_2_1_3,dem_2_3,0.66666
SCEN129,y_2_2_3,dem_2_3,0.787394
SCEN129,y_2_3_3,dem_2_3,0.752771
SCEN130,y_1_1_1,dem_1_1,0.641617
SCEN130,y_1_2_1,dem_1_1,0.83391
SCEN130,y_1_3_1,dem_1_1,1.060522
SCEN130,y_2_1_1,dem_2_1,0.641617
SCEN130,y_2_2_1,dem_2_1,0.83391
SCEN130,y_2_3_1,dem_2_1,1.060522
SCEN130,y_1_1_2,dem_1_2,0.740014
SCEN130,y_1_2_2,dem_1_2,0.686199
SCEN130,y_1_3_2,dem_1_2,1.111645
SCEN130,y_2_1_2,dem_2_2,0.740014
SCEN130,y_2_2_2,dem_2_2,0.686199
SCEN130,y_2_3_2,dem_2_2,1.111645
SCEN130,y_1_1_3,dem_1_3,1.358625
SCEN130,y_1_2_3,dem_1_3,1.319842
SCEN130,y_1_3_3,dem_1_3,0.992871
SCEN130,y_2_1_3,dem_2_3,1.358625
SCEN130,y_2_2_3,dem_2_3,1.319842
SCEN130,y_2_3_3,dem_2_3,0.992871
SCEN131,y_1_1_1,dem_1_1,0.508758
SCEN131,y_1_2_1,dem_1_1,0.672564
SCEN131,y_1_3_1,dem_1_1,1.453376
SCEN131,y_2_1_1,dem_2_1,0.508758
SCEN131,y_2_2_1,dem_2_1,0.672564
SCEN131,y_2_3_1,dem_2_1,1.453376
SCEN131,y_1_1_2,dem_1_2,1.205003
SCEN131,y_1_2_2,dem_1_2,0.531067
SCEN131,y_1_3_2,dem_1_2,1.235412
SCEN131,y_2_1_2,dem_2_2,1.205003
SCEN131,y_2_2_2,dem_2_2,0.531067
SCEN131,y_2_3_2,dem_2_2,1.235412
SCEN131,y_1_1_3,dem_1_3,1.201145
SCEN131,y_1_2_3,dem_1_3,1.109678
SCEN131,y_1_3_3,dem_1_3,0.862429
SCEN131,y_2_1_3,dem_2_3,1.201145
SCEN131,y_2_2_3,dem_2_3,1.109678
SCEN131,y_2_3_3,dem_2_3,0.862429
SCEN132,y_1_1_1,dem_1_1,1.275742
SCEN132,y_1_2_1,dem_1_1,1.350374
SCEN132,y_1_3_1,dem_1_1,0.906952
SCEN132,y_2_1_1,dem_2_1,1.275742
SCEN132,y_2_2_1,dem_2_1,1.350374
SCEN132,y_2_3_1,dem_2_1,0.906952
SCEN132,y_1_1_2,dem_1_2,0.721199
SCEN132,y_1_2_2,dem_1_2,1.134675
SCEN132,y_1_3_2,dem_1_2,0.581558
SCEN132,y_2_1_2,dem_2_2,0.721199
SCEN132,y_2_2_2,dem_2_2,1.134675
SCEN132,y_2_3_2,dem_2_2,0.581558
SCEN132,y_1_1_3,dem_1_3,1.463671
SCEN132,y_1_2_3,dem_1_3,1.267841
SCEN132,y_1_3_3,dem_1_3,1.300578
SCEN132,y_2_1_3,dem_2_3,1.463671
SCEN132,y_2_2_3,dem_2_3,1.267841
SCEN132,y_2_3_3,dem_2_3,1.300578
SCEN133,y_1_1_1,dem_1_1,1.363969
SCEN133,y_1_2_1,dem_1_1,0.920171
SCEN133,y_1_3_1,dem_1_1,1.47437
SCEN133,y_2_1_1,dem_2_1,1.363969
SCEN133,y_2_2_1,dem_2_1,0.920171
SCEN133,y_2_3_1,dem_2_1,1.47437
SCEN133,y_1_1_2,dem_1_2,0.98845
SCEN133,y_1_2_2,dem_1_2,0.877287
SCEN133,y_1_3_2,dem_1_2,1.366341
SCEN133,y_2_1_2,dem_2_2,0.98845
SCEN133,y_2_2_2,dem_2_2,0.877287
SCEN133,y_2_3_2,dem_2_2,1.366341
SCEN133,y_1_1_3,dem_1_3,0.877124
SCEN133,y_1_2_3,dem_1_3,0.946392
SCEN133,y_1_3_3,dem_1_3,1.190272
SCEN133,y_2_1_3,dem_2_3,0.877124
SCEN133,y_2_2_3,dem_2_3,0.946392
SCEN133,y_2_3_3,dem_2_3,1.190272
SCEN134,y_1_1_1,dem_1_1,1.146003
SCEN134,y_1_2_1,dem_1_1,0.585345
SCEN134,y_1_3_1,dem_1_1,1.312087
SCEN134,y_2_1_1,dem_2_1,1.146003
SCEN134,y_2_2_1,dem_2_1,0.585345
SCEN134,y_2_3_1,dem_2_1,1.312087
SCEN134,y_1_1_2,dem_1_2,1.449981
SCEN134,y_1_2_2,dem_1_2,0.517524
SCEN134,y_1_3_2,dem_1_2,0.654386
SCEN134,y_2_1_2,dem_2_2,1.449981
SCEN134,y_2_2_2,dem_2_2,0.517524
SCEN134,y_2_3_2,dem_2_2,0.654386
SCEN134,y_1_1_3,dem_1_3,0.640401
SCEN134,y_1_2_3,dem_1_3,1.311673
SCEN134,y_1_3_3,dem_1_3,0.636391
SCEN134,y_2_1_3,dem_2_3,0.640401
SCEN134,y_2_2_3,dem_2_3,1.311673
SCEN134,y_2_3_3,dem_2_3,0.636391
SCEN135,y_1_1_1,dem_1_1,0.697811
SCEN135,y_1_2_1,dem_1_1,1.198951
SCEN135,y_1_3_1,dem_1_1,0.7408
SCEN135,y_2_1_1,dem_2_1,0.697811
SCEN135,y_2_2_1,dem_2_1,1.198951
SCEN135,y_2_3_1,dem_2_1,0.7408
SCEN135,y_1_1_2,dem_1_2,1.038415
SCEN135,y_1_2_2,dem_1_2,1.394498
SCEN135,y_1_3_2,dem_1_2,0.847088
SCEN135,y_2_1_2,dem_2_2,1.038415
SCEN135,y_2_2_2,dem_2_2,1.394498
SCEN135,y_2_3_2,dem_2_2,0.847088
SCEN135,y_1_1_3,dem_1_3,0.793085
SCEN135,y_1_2_3,dem_1_3,0.771199
SCEN135,y_1_3_3,dem_1_3,1.231577
SCEN135,y_2_1_3,dem_2_3,0.793085
SCEN135,y_2_2_3,dem_2_3,0.771199
SCEN135,y_2_3_3,dem_2_3,1.231577
SCEN136,y_1_1_1,dem_1_1,1.057513
SCEN136,y_1_2_1,dem_1_1,0.5415
SCEN136,y_1_3_1,dem_1_1,1.164011
SCEN136,y_2_1_1,dem_2_1,1.057513
SCEN136,y_2_2_1,dem_2_1,0.5415
SCEN136,y_2_3_1,dem_2_1,1.164011
SCEN136,y_1_1_2,dem_1_2,1.338786
SCEN136,y_1_2_2,dem_1_2,0.823112
SCEN136,y_1_3_2,dem_1_2,0.77662
SCEN136,y_2_1_2,dem_2_2,1.338786
SCEN136,y_2_2_2,dem_2_2,0.823112
SCEN136,y_2_3_2,dem_2_2,0.77662
SCEN136,y_1_1_3,dem_1_3,1.01881
SCEN136,y_1_2_3,dem_1_3,0.5709
SCEN136,y_1_3_3,dem_1_3,1.463459
SCEN136,y_2_1_3,dem_2_3,1.01881
SCEN136,y_2_2_3,dem_2_3,0.5709
SCEN136,y_2_3_3,dem_2_3,1.463459
SCEN137,y_1_1_1,dem_1_1,1.210529
SCEN137,y_1_2_1,dem_1_1,0.762901
SCEN137,y_1_3_1,dem_1_1,0.973814
SCEN137,y_2_1_1,dem_2_1,1.210529
SCEN137,y_2_2_1,dem_2_1,0.762901
SCEN137,y_2_3_1,dem_2_1,0.973814
SCEN137,y_1_1_2,dem_1_2,0.555565
SCEN137,y_1_2_2,dem_1_2,1.432763
SCEN137,y_1_3_2,dem_1_2,1.200049
SCEN137,y_2_1_2,dem_2_2,0.555565
SCEN137,y_2_2_2,dem_2_2,1.432763
SCEN137,y_2_3_2,dem_2_2,1.200049
SCEN137,y_1_1_3,dem_1_3,0.960047
SCEN137,y_1_2_3,dem_1_3,0.907076
SCEN137,y_1_3_3,dem_1_3,0.634895
SCEN137,y_2_1_3,dem_2_3,0.960047
SCEN137,y_2_2_3,dem_2_3,0.907076
SCEN137,y_2_3_3,dem_2_3,0.634895
SCEN138,y_1_1_1,dem_1_1,1.44441
SCEN138,y_1_2_1,dem_1_1,0.994884
SCEN138,y_1_3_1,dem_1_1,0.964159
SCEN138,y_2_1_1,dem_2_1,1.44441
SCEN138,y_2_2_1,dem_2_1,0.994884
SCEN138,y_2_3_1,dem_2_1,0.964159
SCEN138,y_1_1_2,dem_1_2,0.666722
SCEN138,y_1_2_2,dem_1_2,0.883711
SCEN138,y_1_3_2,dem_1_2,0.554858
SCEN138,y_2_1_2,dem_2_2,0.666722
SCEN138,y_2_2_2,dem_2_2,0.883711
SCEN138,y_2_3_2,dem_2_2,0.554858
SCEN138,y_1_1_3,dem_1_3,1.423424
SCEN138,y_1_2_3,dem_1_3,1.481104
SCEN138,y_1_3_3,dem_1_3,1.009722
SCEN138,y_2_1_3,dem_2_3,1.423424
SCEN138,y_2_2_3,dem_2_3,1.481104
SCEN138,y_2_3_3,dem_2_3,1.009722
SCEN139,y_1_1_1,dem_1_1,1.115019
SCEN139,y_1_2_1,dem_1_1,1.045628
SCEN139,y_1_3_1,dem_1_1,0.920638
SCEN139,y_2_1_1,dem_2_1,1.115019
SCEN139,y_2_2_1,dem_2_1,1.045628
SCEN139,y_2_3_1,dem_2_1,0.920638
SCEN139,y_1_1_2,dem_1_2,1.345291
SCEN139,y_1_2_2,dem_1_2,0.619038
SCEN139,y_1_3_2,dem_1_2,0.562973
SCEN139,y_2_1_2,dem_2_2,1.345291
SCEN139,y_2_2_2,dem_2_2,0.619038
SCEN139,y_2_3_2,dem_2_2,0.562973
SCEN139,y_1_1_3,dem_1_3,1.114779
SCEN139,y_1_2_3,dem_1_3,1.363406
SCEN139,y_1_3_3,dem_1_3,1.269004
SCEN139,y_2_1_3,dem_2_3,1.114779
SCEN139,y_2_2_3,dem_2_3,1.363406
SCEN139,y_2_3_3,dem_2_3,1.269004
SCEN140,y_1_1_1,dem_1_1,1.06603
SCEN140,y_1_2_1,dem_1_1,1.499223
SCEN140,y_1_3_1,dem_1_1,1.095312
SCEN140,y_2_1_1,dem_2_1,1.06603
SCEN140,y_2_2_1,dem_2_1,1.499223
SCEN140,y_2_3_1,dem_2_1,1.095312
SCEN140,y_1_1_2,dem_1_2,0.547695
SCEN140,y_1_2_2,dem_1_2,0.586976
SCEN140,y_1_3_2,dem_1_2,1.263126
SCEN140,y_2_1_2,dem_2_2,0.547695
SCEN140,y_2_2_2,dem_2_2,0.586976
SCEN140,y_2_3_2,dem_2_2,1.263126
SCEN140,y_1_1_3,dem_1_3,1.489106
SCEN140,y_1_2_3,dem_1_3,0.994814
SCEN140,y_1_3_3,dem_1_3,1.099131
SCEN140,y_2_1_3,dem_2_3,1.489106
SCEN140,y_2_2_3,dem_2_3,0.994814
SCEN140,y_2_3_3,dem_2_3,1.099131
SCEN141,y_1_1_1,dem_1_1,1.343802
SCEN141,y_1_2_1,dem_1_1,0.969894
SCEN141,y_1_3_1,dem_1_1,0.819334
SCEN141,y_2_1_1,dem_2_1,1.343802
SCEN141,y_2_2_1,dem_2_1,0.969894
SCEN141,y_2_3_1,dem_2_1,0.819334
SCEN141,y_1_1_2,dem_1_2,0.785692
SCEN141,y_1_2_2,dem_1_2,0.919897
SCEN141,y_1_3_2,dem_1_2,1.361381
SCEN141,y_2_1_2,dem_2_2,0.785692
SCEN141,y_2_2_2,dem_2_2,0.919897
SCEN141,y_2_3_2,dem_2_2,1.361381
SCEN141,y_1_1_3,dem_1_3,0.656357
SCEN141,y_1_2_3,dem_1_3,0.662361
SCEN141,y_1_3_3,dem_1_3,1.168755
SCEN141,y_2_1_3,dem_2_3,0.656357
SCEN141,y_2_2_3,dem_2_3,0.662361
SCEN141,y_2_3_3,dem_2_3,1.168755
SCEN142,y_1_1_1,dem_1_1,0.666313
SCEN142,y_1_2_1,dem_1_1,0.751547
SCEN142,y_1_3_1,dem_1_1,1.07428
SCEN142,y_2_1_1,dem_2_1,0.666313
SCEN142,y_2_2_1,dem_2_1,0.751547
SCEN142,y_2_3_1,dem_2_1,1.07428
SCEN142,y_1_1_2,dem_1_2,1.15912
SCEN142,y_1_2_2,dem_1_2,1.338041
SCEN142,y_1_3_2,dem_1_2,1.240001
SCEN142,y_2_1_2,dem_2_2,1.15912
SCEN142,y_2_2_2,dem_2_2,1.338041
SCEN142,y_2_3_2,dem_2_2,1.240001
SCEN142,y_1_1_3,dem_1_3,1.027233
SCEN142,y_1_2_3,dem_1_3,0.84014
SCEN142,y_1_3_3,dem_1_3,0.951063
SCEN142,y_2_1_3,dem_2_3,1.027233
SCEN142,y_2_2_3,dem_2_3,0.84014
SCEN142,y_2_3_3,dem_2_3,0.951063
SCEN143,y_1_1_1,dem_1_1,0.577745
SCEN143,y_1_2_1,dem_1_1,0.933353
SCEN143,y_1_3_1,dem_1_1,0.586046
SCEN143,y_2_1_1,dem_2_1,0.577745
SCEN143,y_2_2_1,dem_2_1,0.933353
SCEN143,y_2_3_1,dem_2_1,0.586046
SCEN143,y_1_1_2,dem_1_2,0.882477
SCEN143,y_1_2_2,dem_1_2,0.580145
SCEN143,y_1_3_2,dem_1_2,1.088535
SCEN143,y_2_1_2,dem_2_2,0.882477
SCEN143,y_2_2_2,dem_2_2,0.580145
SCEN143,y_2_3_2,dem_2_2,1.088535
SCEN143,y_1_1_3,dem_1_3,0.563656
SCEN143,y_1_2_3,dem_1_3,1.382505
SCEN143,y_1_3_3,dem_1_3,0.775666
SCEN143,y_2_1_3,dem_2_3,0.563656
SCEN143,y_2_2_3,dem_2_3,1.382505
SCEN143,y_2_3_3,dem_2_3,0.775666
SCEN144,y_1_1_1,dem_1_1,1.311269
SCEN144,y_1_2_1,dem_1_1,0.864121
SCEN144,y_1_3_1,dem_1_1,1.033729
SCEN144,y_2_1_1,dem_2_1,1.311269
SCEN144,y_2_2_1,dem_2_1,0.864121
SCEN144,y_2_3_1,dem_2_1,1.033729
SCEN144,y_1_1_2,dem_1_2,1.062758
SCEN144,y_1_2_2,dem_1_2,1.187614
SCEN144,y_1_3_2,dem_1_2,0.663765
SCEN144,y_2_1_2,dem_2_2,1.062758
SCEN144,y_2_2_2,dem_2_2,1.187614
SCEN144,y_2_3_2,dem_2_2,0.663765
SCEN144,y_1_1_3,dem_1_3,1.246305
SCEN144,y_1_2_3,dem_1_3,0.880178
SCEN144,y_1_3_3,dem_1_3,1.18097
SCEN144,y_2_1_3,dem_2_3,1.246305
SCEN144,y_2_2_3,dem_2_3,0.880178
SCEN144,y_2_3_3,dem_2_3,1.18097
SCEN145,y_1_1_1,dem_1_1,1.277524
SCEN145,y_1_2_1,dem_1_1,1.005852
SCEN145,y_1_3_1,dem_1_1,1.125379
SCEN145,y_2_1_1,dem_2_1,1.277524
SCEN145,y_2_2_1,dem_2_1,1.005852
SCEN145,y_2_3_1,dem_2_1,1.125379
SCEN145,y_1_1_2,dem_1_2,1.371543
SCEN145,y_1_2_2,dem_1_2,1.331591
SCEN145,y_1_3_2,dem_1_2,0.592572
SCEN145,y_2_1_2,dem_2_2,1.371543
SCEN145,y_2_2_2,dem_2_2,1.331591
SCEN145,y_2_3_2,dem_2_2,0.592572
SCEN145,y_1_1_3,dem_1_3,1.405892
SCEN145,y_1_2_3,dem_1_3,1.080871
SCEN145,y_1_3_3,dem_1_3,0.621727
SCEN145,y_2_1_3,dem_2_3,1.405892
SCEN145,y_2_2_3,dem_2_3,1.080871
SCEN145,y_2_3_3,dem_2_3,0.621727
SCEN146,y_1_1_1,dem_1_1,1.369834
SCEN146,y_1_2_1,dem_1_1,1.489989
SCEN146,y_1_3_1,dem_1_1,1.163939
SCEN146,y_2_1_1,dem_2_1,1.369834
SCEN146,y_2_2_1,dem_2_1,1.489989
SCEN146,y_2_3_1,dem_2_1,1.163939
SCEN146,y_1_1_2,dem_1_2,0.732594
SCEN146,y_1_2_2,dem_1_2,1.205795
SCEN146,y_1_3_2,dem_1_2,1.064902
SCEN146,y_2_1_2,dem_2_2,0.732594
SCEN146,y_2_2_2,dem_2_2,1.205795
SCEN146,y_2_3_2,dem_2_2,1.064902
SCEN146,y_1_1_3,dem_1_3,0.796234
SCEN146,y_1_2_3,dem_1_3,0.708115
SCEN146,y_1_3_3,dem_1_3,1.374107
SCEN146,y_2_1_3,dem_2_3,0.796234
SCEN146,y_2_2_3,dem_2_3,0.708115
SCEN146,y_2_3_3,dem_2_3,1.374107
SCEN147,y_1_1_1,dem_1_1,1.279051
SCEN147,y_1_2_1,dem_1_1,1.234985
SCEN147,y_1_3_1,dem_1_1,0.520034
SCEN147,y_2_1_1,dem_2_1,1.279051
SCEN147,y_2_2_1,dem_2_1,1.234985
SCEN147,y_2_3_1,dem_2_1,0.520034
SCEN147,y_1_1_2,dem_1_2,1.028534
SCEN147,y_1_2_2,dem_1_2,0.947671
SCEN147,y_1_3_2,dem_1_2,0.869311
SCEN147,y_2_1_2,dem_2_2,1.028534
SCEN147,y_2_2_2,dem_2_2,0.947671
SCEN147,y_2_3_2,dem_2_2,0.869311
SCEN147,y_1_1_3,dem_1_3,1.028841
SCEN147,y_1_2_3,dem_1_3,1.419678
SCEN147,y_1_3_3,dem_1_3,1.49557
SCEN147,y_2_1_3,dem_2_3,1.028841
SCEN147,y_2_2_3,dem_2_3,1.419678
SCEN147,y_2_3_3,dem_2_3,1.49557
SCEN148,y_1_1_1,dem_1_1,1.083618
SCEN148,y_1_2_1,dem_1_1,0.978731
SCEN148,y_1_3_1,dem_1_1,0.558283
SCEN148,y_2_1_1,dem_2_1,1.083618
SCEN148,y_2_2_1,dem_2_1,0.978731
SCEN148,y_2_3_1,dem_2_1,0.558283
SCEN148,y_1_1_2,dem_1_2,1.357726
SCEN148,y_1_2_2,dem_1_2,1.042177
SCEN148,y_1_3_2,dem_1_2,0.501949
SCEN148,y_2_1_2,dem_2_2,1.357726
SCEN148,y_2_2_2,dem_2_2,1.042177
SCEN148,y_2_3_2,dem_2_2,0.501949
SCEN148,y_1_1_3,dem_1_3,1.206695
SCEN148,y_1_2_3,dem_1_3,1.257441
SCEN148,y_1_3_3,dem_1_3,0.652739
SCEN148,y_2_1_3,dem_2_3,1.206695
SCEN148,y_2_2_3,dem_2_3,1.257441
SCEN148,y_2_3_3,dem_2_3,0.652739
SCEN149,y_1_1_1,dem_1_1,1.332253
SCEN149,y_1_2_1,dem_1_1,1.324105
SCEN149,y_1_3_1,dem_1_1,0.890125
SCEN149,y_2_1_1,dem_2_1,1.332253
SCEN149,y_2_2_1,dem_2_1,1.324105
SCEN149,y_2_3_1,dem_2_1,0.890125
SCEN149,y_1_1_2,dem_1_2,0.790811
SCEN149,y_1_2_2,dem_1_2,0.920341
SCEN149,y_1_3_2,dem_1_2,0.586099
SCEN149,y_2_1_2,dem_2_2,0.790811
SCEN149,y_2_2_2,dem_2_2,0.920341
SCEN149,y_2_3_2,dem_2_2,0.586099
SCEN149,y_1_1_3,dem_1_3,1.39678
SCEN149,y_1_2_3,dem_1_3,0.913493
SCEN149,y_1_3_3,dem_1_3,1.370141
SCEN149,y_2_1_3,dem_2_3,1.39678
SCEN149,y_2_2_3,dem_2_3,0.913493
SCEN149,y_2_3_3,dem_2_3,1.370141
SCEN150,y_1_1_1,dem_1_1,1.195854
SCEN150,y_1_2_1,dem_1_1,0.883404
