variable,value
SCEN83.z_1_1,0.0
SCEN83.y_1_2_1,0.0
SCEN83.y_2_2_1,-0.0
SCEN83.z_2_1,1.0
SCEN83.y_1_3_1,0.0
SCEN83.y_2_3_1,1.0
SCEN83.z_3_1,0.0
SCEN83.y_1_1_2,-0.0
SCEN83.y_2_1_2,-0.0
SCEN83.z_1_2,1.0
SCEN83.y_1_2_2,-0.0
SCEN83.y_2_2_2,1.0
SCEN83.z_2_2,0.0
SCEN83.y_1_3_2,1.0
SCEN83.y_2_3_2,0.0
SCEN83.z_3_2,0.0
SCEN83.y_1_1_3,1.0
SCEN83.y_2_1_3,-0.0
SCEN83.z_1_3,0.0
SCEN83.y_1_2_3,1.0
SCEN83.y_2_2_3,0.0
SCEN83.z_2_3,0.0
SCEN83.y_1_3_3,-0.0
SCEN83.y_2_3_3,1.0
SCEN83.z_3_3,0.0
SCEN84.x_1_1,0.9985949999999999
SCEN84.u_1_1,1.0
SCEN84.x_2_1,1.0
SCEN84.u_2_1,1.0
SCEN84.x_1_2,1.0
SCEN84.u_1_2,1.0
SCEN84.x_2_2,0.49557000000000007
SCEN84.u_2_2,1.0
SCEN84.x_1_3,0.8430249999999999
SCEN84.u_1_3,1.0
SCEN84.x_2_3,0.0
SCEN84.u_2_3,0.0
SCEN84.y_1_1_1,-0.0
SCEN84.y_2_1_1,1.0
SCEN84.z_1_1,0.0
SCEN84.y_1_2_1,0.0
SCEN84.y_2_2_1,0.0
SCEN84.z_2_1,1.0
SCEN84.y_1_3_1,0.0
SCEN84.y_2_3_1,0.0
SCEN84.z_3_1,1.0
SCEN84.y_1_1_2,-0.0
SCEN84.y_2_1_2,1.0
SCEN84.z_1_2,0.0
SCEN84.y_1_2_2,1.0
SCEN84.y_2_2_2,0.0
SCEN84.z_2_2,0.0
SCEN84.y_1_3_2,1.0
SCEN84.y_2_3_2,-0.0
SCEN84.z_3_2,0.0
SCEN84.y_1_1_3,1.0
SCEN84.y_2_1_3,-0.0
SCEN84.z_1_3,0.0
SCEN84.y_1_2_3,1.0
SCEN84.y_2_2_3,0.0
SCEN84.z_2_3,0.0
SCEN84.y_1_3_3,0.0
SCEN84.y_2_3_3,1.0
SCEN84.z_3_3,0.0
SCEN85.x_1_1,0.9985949999999999
SCEN85.u_1_1,1.0
SCEN85.x_2_1,1.0
SCEN85.u_2_1,1.0
SCEN85.x_1_2,1.0
SCEN85.u_1_2,1.0
SCEN85.x_2_2,0.49557000000000007
SCEN85.u_2_2,1.0
SCEN85.x_1_3,0.8430249999999999
SCEN85.u_1_3,1.0
SCEN85.x_2_3,0.0
SCEN85.u_2_3,0.0
SCEN85.y_1_1_1,0.0
SCEN85.y_2_1_1,0.0
SCEN85.z_1_1,1.0
SCEN85.y_1_2_1,0.0
SCEN85.y_2_2_1,0.0
SCEN85.z_2_1,1.0
SCEN85.y_1_3_1,-0.0
SCEN85.y_2_3_1,1.0
SCEN85.z_3_1,0.0
SCEN85.y_1_1_2,-0.0
SCEN85.y_2_1_2,1.0
SCEN85.z_1_2,0.0
SCEN85.y_1_2_2,-0.0
SCEN85.y_2_2_2,1.0
SCEN85.z_2_2,0.0
SCEN85.y_1_3_2,1.0
SCEN85.y_2_3_2,-0.0
SCEN85.z_3_2,0.0
SCEN85.y_1_1_3,1.0
SCEN85.y_2_1_3,-0.0
SCEN85.z_1_3,0.0
SCEN85.y_1_2_3,-0.0
SCEN85.y_2_2_3,1.0
SCEN85.z_2_3,0.0
SCEN85.y_1_3_3,-0.0
SCEN85.y_2_3_3,1.0
SCEN85.z_3_3,0.0
SCEN86.x_1_1,0.9985949999999999
SCEN86.u_1_1,1.0
SCEN86.x_2_1,1.0
SCEN86.u_2_1,1.0
SCEN86.x_1_2,1.0
SCEN86.u_1_2,1.0
SCEN86.x_2_2,0.49557000000000007
SCEN86.u_2_2,1.0
SCEN86.x_1_3,0.8430249999999999
SCEN86.u_1_3,1.0
SCEN86.x_2_3,0.0
SCEN86.u_2_3,0.0
SCEN86.y_1_1_1,0.0
SCEN86.y_2_1_1,0.0
SCEN86.z_1_1,1.0
SCEN86.y_1_2_1,0.0
SCEN86.y_2_2_1,1.0
SCEN86.z_2_1,0.0
SCEN86.y_1_3_1,0.0
SCEN86.y_2_3_1,0.0
SCEN86.z_3_1,1.0
SCEN86.y_1_1_2,0.0
SCEN86.y_2_1_2,-0.0
SCEN86.z_1_2,1.0
SCEN86.y_1_2_2,0.0
SCEN86.y_2_2_2,1.0
SCEN86.z_2_2,0.0
SCEN86.y_1_3_2,1.0
SCEN86.y_2_3_2,-0.0
SCEN86.z_3_2,0.0
SCEN86.y_1_1_3,1.0
SCEN86.y_2_1_3,-0.0
SCEN86.z_1_3,0.0
SCEN86.y_1_2_3,1.0
SCEN86.y_2_2_3,0.0
SCEN86.z_2_3,0.0
SCEN86.y_1_3_3,0.0
SCEN86.y_2_3_3,1.0
SCEN86.z_3_3,0.0
SCEN87.x_1_1,0.9985949999999999
SCEN87.u_1_1,1.0
SCEN87.x_2_1,1.0
SCEN87.u_2_1,1.0
SCEN87.x_1_2,1.0
SCEN87.u_1_2,1.0
SCEN87.x_2_2,0.49557000000000007
SCEN87.u_2_2,1.0
SCEN87.x_1_3,0.8430249999999999
SCEN87.u_1_3,1.0
SCEN87.x_2_3,0.0
SCEN87.u_2_3,0.0
SCEN87.y_1_1_1,0.0
SCEN87.y_2_1_1,0.0
SCEN87.z_1_1,1.0
SCEN87.y_1_2_1,0.0
SCEN87.y_2_2_1,0.0
SCEN87.z_2_1,1.0
SCEN87.y_1_3_1,0.0
SCEN87.y_2_3_1,0.0
SCEN87.z_3_1,1.0
SCEN87.y_1_1_2,-0.0
SCEN87.y_2_1_2,1.0
SCEN87.z_1_2,0.0
SCEN87.y_1_2_2,1.0
SCEN87.y_2_2_2,0.0
SCEN87.z_2_2,0.0
SCEN87.y_1_3_2,1.0
SCEN87.y_2_3_2,-0.0
SCEN87.z_3_2,0.0
SCEN87.y_1_1_3,1.0
SCEN87.y_2_1_3,-0.0
SCEN87.z_1_3,0.0
SCEN87.y_1_2_3,1.0
SCEN87.y_2_2_3,0.0
SCEN87.z_2_3,0.0
SCEN87.y_1_3_3,-0.0
SCEN87.y_2_3_3,1.0
SCEN87.z_3_3,0.0
SCEN88.x_1_1,0.9985949999999999
SCEN88.u_1_1,1.0
SCEN88.x_2_1,1.0
SCEN88.u_2_1,1.0
SCEN88.x_1_2,1.0
SCEN88.u_1_2,1.0
SCEN88.x_2_2,0.49557000000000007
SCEN88.u_2_2,1.0
SCEN88.x_1_3,0.8430249999999999
SCEN88.u_1_3,1.0
SCEN88.x_2_3,0.0
SCEN88.u_2_3,0.0
SCEN88.y_1_1_1,1.0
SCEN88.y_2_1_1,0.0
SCEN88.z_1_1,0.0
SCEN88.y_1_2_1,-0.0
SCEN88.y_2_2_1,1.0
SCEN88.z_2_1,0.0
SCEN88.y_1_3_1,0.0
SCEN88.y_2_3_1,0.0
SCEN88.z_3_1,1.0
SCEN88.y_1_1_2,0.0
SCEN88.y_2_1_2,-0.0
SCEN88.z_1_2,1.0
SCEN88.y_1_2_2,0.0
SCEN88.y_2_2_2,1.0
SCEN88.z_2_2,0.0
SCEN88.y_1_3_2,1.0
SCEN88.y_2_3_2,0.0
SCEN88.z_3_2,0.0
SCEN88.y_1_1_3,1.0
SCEN88.y_2_1_3,-0.0
SCEN88.z_1_3,0.0
SCEN88.y_1_2_3,1.0
SCEN88.y_2_2_3,0.0
SCEN88.z_2_3,0.0
SCEN88.y_1_3_3,-0.0
SCEN88.y_2_3_3,1.0
SCEN88.z_3_3,0.0
SCEN89.x_1_1,0.9985949999999999
SCEN89.u_1_1,1.0
SCEN89.x_2_1,1.0
SCEN89.u_2_1,1.0
SCEN89.x_1_2,1.0
SCEN89.u_1_2,1.0
SCEN89.x_2_2,0.49557000000000007
SCEN89.u_2_2,1.0
SCEN89.x_1_3,0.8430249999999999
SCEN89.u_1_3,1.0
SCEN89.x_2_3,0.0
SCEN89.u_2_3,0.0
SCEN89.y_1_1_1,0.0
SCEN89.y_2_1_1,0.0
SCEN89.z_1_1,1.0
SCEN89.y_1_2_1,-0.0
SCEN89.y_2_2_1,1.0
SCEN89.z_2_1,0.0
SCEN89.y_1_3_1,1.0
SCEN89.y_2_3_1,0.0
SCEN89.z_3_1,0.0
SCEN89.y_1_1_2,0.0
SCEN89.y_2_1_2,-0.0
SCEN89.z_1_2,1.0
SCEN89.y_1_2_2,0.0
SCEN89.y_2_2_2,1.0
SCEN89.z_2_2,0.0
SCEN89.y_1_3_2,1.0
SCEN89.y_2_3_2,-0.0
SCEN89.z_3_2,0.0
SCEN89.y_1_1_3,1.0
SCEN89.y_2_1_3,-0.0
SCEN89.z_1_3,0.0
SCEN89.y_1_2_3,1.0
SCEN89.y_2_2_3,0.0
SCEN89.z_2_3,0.0
SCEN89.y_1_3_3,-0.0
SCEN89.y_2_3_3,1.0
SCEN89.z_3_3,0.0
SCEN90.x_1_1,0.9985949999999999
SCEN90.u_1_1,1.0
SCEN90.x_2_1,1.0
SCEN90.u_2_1,1.0
SCEN90.x_1_2,1.0
SCEN90.u_1_2,1.0
SCEN90.x_2_2,0.49557000000000007
SCEN90.u_2_2,1.0
SCEN90.x_1_3,0.8430249999999999
SCEN90.u_1_3,1.0
SCEN90.x_2_3,0.0
SCEN90.u_2_3,0.0
SCEN90.y_1_1_1,0.0
SCEN90.y_2_1_1,0.0
SCEN90.z_1_1,1.0
SCEN90.y_1_2_1,-0.0
SCEN90.y_2_2_1,1.0
SCEN90.z_2_1,0.0
SCEN90.y_1_3_1,0.0
SCEN90.y_2_3_1,0.0
SCEN90.z_3_1,1.0
SCEN90.y_1_1_2,1.0
SCEN90.y_2_1_2,-0.0
SCEN90.z_1_2,0.0
SCEN90.y_1_2_2,1.0
SCEN90.y_2_2_2,0.0
SCEN90.z_2_2,0.0
SCEN90.y_1_3_2,-0.0
SCEN90.y_2_3_2,1.0
SCEN90.z_3_2,0.0
SCEN90.y_1_1_3,1.0
SCEN90.y_2_1_3,-0.0
SCEN90.z_1_3,0.0
SCEN90.y_1_2_3,1.0
SCEN90.y_2_2_3,0.0
SCEN90.z_2_3,0.0
SCEN90.y_1_3_3,-0.0
SCEN90.y_2_3_3,1.0
SCEN90.z_3_3,0.0
SCEN91.x_1_1,0.9985949999999999
SCEN91.u_1_1,1.0
SCEN91.x_2_1,1.0
SCEN91.u_2_1,1.0
SCEN91.x_1_2,1.0
SCEN91.u_1_2,1.0
SCEN91.x_2_2,0.49557000000000007
SCEN91.u_2_2,1.0
SCEN91.x_1_3,0.8430249999999999
SCEN91.u_1_3,1.0
SCEN91.x_2_3,0.0
SCEN91.u_2_3,0.0
SCEN91.y_1_1_1,-0.0
SCEN91.y_2_1_1,1.0
SCEN91.z_1_1,0.0
SCEN91.y_1_2_1,0.0
SCEN91.y_2_2_1,0.0
SCEN91.z_2_1,1.0
SCEN91.y_1_3_1,0.0
SCEN91.y_2_3_1,0.0
SCEN91.z_3_1,1.0
SCEN91.y_1_1_2,-0.0
SCEN91.y_2_1_2,1.0
SCEN91.z_1_2,0.0
SCEN91.y_1_2_2,1.0
SCEN91.y_2_2_2,0.0
SCEN91.z_2_2,0.0
SCEN91.y_1_3_2,1.0
SCEN91.y_2_3_2,-0.0
SCEN91.z_3_2,0.0
SCEN91.y_1_1_3,1.0
SCEN91.y_2_1_3,-0.0
SCEN91.z_1_3,0.0
SCEN91.y_1_2_3,1.0
SCEN91.y_2_2_3,0.0
SCEN91.z_2_3,0.0
SCEN91.y_1_3_3,0.0
SCEN91.y_2_3_3,1.0
SCEN91.z_3_3,0.0
SCEN92.x_1_1,0.9985949999999999
SCEN92.u_1_1,1.0
SCEN92.x_2_1,1.0
SCEN92.u_2_1,1.0
SCEN92.x_1_2,1.0
SCEN92.u_1_2,1.0
SCEN92.x_2_2,0.49557000000000007
SCEN92.u_2_2,1.0
SCEN92.x_1_3,0.8430249999999999
SCEN92.u_1_3,1.0
SCEN92.x_2_3,0.0
SCEN92.u_2_3,0.0
SCEN92.y_1_1_1,-0.0
SCEN92.y_2_1_1,1.0
SCEN92.z_1_1,0.0
SCEN92.y_1_2_1,0.0
SCEN92.y_2_2_1,0.0
SCEN92.z_2_1,1.0
SCEN92.y_1_3_1,0.0
SCEN92.y_2_3_1,0.0
SCEN92.z_3_1,1.0
SCEN92.y_1_1_2,1.0
SCEN92.y_2_1_2,0.0
SCEN92.z_1_2,0.0
SCEN92.y_1_2_2,1.0
SCEN92.y_2_2_2,0.0
SCEN92.z_2_2,0.0
SCEN92.y_1_3_2,-0.0
SCEN92.y_2_3_2,1.0
SCEN92.z_3_2,0.0
SCEN92.y_1_1_3,1.0
SCEN92.y_2_1_3,-0.0
SCEN92.z_1_3,0.0
SCEN92.y_1_2_3,1.0
SCEN92.y_2_2_3,-0.0
SCEN92.z_2_3,0.0
SCEN92.y_1_3_3,-0.0
SCEN92.y_2_3_3,1.0
SCEN92.z_3_3,0.0
SCEN93.x_1_1,0.9985949999999999
SCEN93.u_1_1,1.0
SCEN93.x_2_1,1.0
SCEN93.u_2_1,1.0
SCEN93.x_1_2,1.0
SCEN93.u_1_2,1.0
SCEN93.x_2_2,0.49557000000000007
SCEN93.u_2_2,1.0
SCEN93.x_1_3,0.8430249999999999
SCEN93.u_1_3,1.0
SCEN93.x_2_3,0.0
SCEN93.u_2_3,0.0
SCEN93.y_1_1_1,0.0
SCEN93.y_2_1_1,0.0
SCEN93.z_1_1,1.0
SCEN93.y_1_2_1,-0.0
SCEN93.y_2_2_1,1.0
SCEN93.z_2_1,0.0
SCEN93.y_1_3_1,1.0
SCEN93.y_2_3_1,0.0
SCEN93.z_3_1,0.0
SCEN93.y_1_1_2,0.0
SCEN93.y_2_1_2,-0.0
SCEN93.z_1_2,1.0
SCEN93.y_1_2_2,0.0
SCEN93.y_2_2_2,1.0
SCEN93.z_2_2,0.0
SCEN93.y_1_3_2,1.0
SCEN93.y_2_3_2,0.0
SCEN93.z_3_2,0.0
SCEN93.y_1_1_3,1.0
SCEN93.y_2_1_3,-0.0
SCEN93.z_1_3,0.0
SCEN93.y_1_2_3,-0.0
SCEN93.y_2_2_3,1.0
SCEN93.z_2_3,0.0
SCEN93.y_1_3_3,-0.0
SCEN93.y_2_3_3,1.0
SCEN93.z_3_3,0.0
SCEN94.x_1_1,0.9985949999999999
SCEN94.u_1_1,1.0
SCEN94.x_2_1,1.0
SCEN94.u_2_1,1.0
SCEN94.x_1_2,1.0
SCEN94.u_1_2,1.0
SCEN94.x_2_2,0.49557000000000007
SCEN94.u_2_2,1.0
SCEN94.x_1_3,0.8430249999999999
SCEN94.u_1_3,1.0
SCEN94.x_2_3,0.0
SCEN94.u_2_3,0.0
SCEN94.y_1_1_1,0.0
SCEN94.y_2_1_1,0.0
SCEN94.z_1_1,1.0
SCEN94.y_1_2_1,0.0
SCEN94.y_2_2_1,0.0
SCEN94.z_2_1,1.0
SCEN94.y_1_3_1,-0.0
SCEN94.y_2_3_1,1.0
SCEN94.z_3_1,0.0
SCEN94.y_1_1_2,-0.0
SCEN94.y_2_1_2,1.0
SCEN94.z_1_2,0.0
SCEN94.y_1_2_2,1.0
SCEN94.y_2_2_2,0.0
SCEN94.z_2_2,0.0
SCEN94.y_1_3_2,1.0
SCEN94.y_2_3_2,0.0
SCEN94.z_3_2,0.0
SCEN94.y_1_1_3,1.0
SCEN94.y_2_1_3,-0.0
SCEN94.z_1_3,0.0
SCEN94.y_1_2_3,1.0
SCEN94.y_2_2_3,0.0
SCEN94.z_2_3,0.0
SCEN94.y_1_3_3,0.0
SCEN94.y_2_3_3,1.0
SCEN94.z_3_3,0.0
SCEN95.x_1_1,0.9985949999999999
SCEN95.u_1_1,1.0
SCEN95.x_2_1,1.0
SCEN95.u_2_1,1.0
SCEN95.x_1_2,1.0
SCEN95.u_1_2,1.0
SCEN95.x_2_2,0.49557000000000007
SCEN95.u_2_2,1.0
SCEN95.x_1_3,0.8430249999999999
SCEN95.u_1_3,1.0
SCEN95.x_2_3,0.0
SCEN95.u_2_3,0.0
SCEN95.y_1_1_1,-0.0
SCEN95.y_2_1_1,1.0
SCEN95.z_1_1,0.0
SCEN95.y_1_2_1,0.0
SCEN95.y_2_2_1,0.0
SCEN95.z_2_1,1.0
SCEN95.y_1_3_1,0.0
SCEN95.y_2_3_1,0.0
SCEN95.z_3_1,1.0
SCEN95.y_1_1_2,0.0
SCEN95.y_2_1_2,0.0
SCEN95.z_1_2,1.0
SCEN95.y_1_2_2,0.0
SCEN95.y_2_2_2,1.0
SCEN95.z_2_2,0.0
SCEN95.y_1_3_2,1.0
SCEN95.y_2_3_2,0.0
SCEN95.z_3_2,0.0
SCEN95.y_1_1_3,1.0
SCEN95.y_2_1_3,-0.0
SCEN95.z_1_3,0.0
SCEN95.y_1_2_3,-0.0
SCEN95.y_2_2_3,1.0
SCEN95.z_2_3,0.0
SCEN95.y_1_3_3,-0.0
SCEN95.y_2_3_3,1.0
SCEN95.z_3_3,0.0
SCEN96.x_1_1,0.9985949999999999
SCEN96.u_1_1,1.0
SCEN96.x_2_1,1.0
SCEN96.u_2_1,1.0
SCEN96.x_1_2,1.0
SCEN96.u_1_2,1.0
SCEN96.x_2_2,0.49557000000000007
SCEN96.u_2_2,1.0
SCEN96.x_1_3,0.8430249999999999
SCEN96.u_1_3,1.0
SCEN96.x_2_3,0.0
SCEN96.u_2_3,0.0
SCEN96.y_1_1_1,0.0
SCEN96.y_2_1_1,0.0
SCEN96.z_1_1,1.0
SCEN96.y_1_2_1,-0.0
SCEN96.y_2_2_1,1.0
SCEN96.z_2_1,0.0
SCEN96.y_1_3_1,0.0
SCEN96.y_2_3_1,0.0
SCEN96.z_3_1,1.0
SCEN96.y_1_1_2,1.0
SCEN96.y_2_1_2,-0.0
SCEN96.z_1_2,0.0
SCEN96.y_1_2_2,1.0
SCEN96.y_2_2_2,-0.0
SCEN96.z_2_2,0.0
SCEN96.y_1_3_2,0.0
SCEN96.y_2_3_2,1.0
SCEN96.z_3_2,0.0
SCEN96.y_1_1_3,1.0
SCEN96.y_2_1_3,-0.0
SCEN96.z_1_3,0.0
SCEN96.y_1_2_3,1.0
SCEN96.y_2_2_3,0.0
SCEN96.z_2_3,0.0
SCEN96.y_1_3_3,-0.0
SCEN96.y_2_3_3,1.0
SCEN96.z_3_3,0.0
SCEN97.x_1_1,0.9985949999999999
SCEN97.u_1_1,1.0
SCEN97.x_2_1,1.0
SCEN97.u_2_1,1.0
SCEN97.x_1_2,1.0
SCEN97.u_1_2,1.0
SCEN97.x_2_2,0.49557000000000007
SCEN97.u_2_2,1.0
SCEN97.x_1_3,0.8430249999999999
SCEN97.u_1_3,1.0
SCEN97.x_2_3,0.0
SCEN97.u_2_3,0.0
SCEN97.y_1_1_1,1.0
SCEN97.y_2_1_1,0.0
SCEN97.z_1_1,0.0
SCEN97.y_1_2_1,0.0
SCEN97.y_2_2_1,0.0
SCEN97.z_2_1,1.0
SCEN97.y_1_3_1,0.0
SCEN97.y_2_3_1,1.0
SCEN97.z_3_1,0.0
SCEN97.y_1_1_2,0.0
SCEN97.y_2_1_2,0.0
SCEN97.z_1_2,1.0
SCEN97.y_1_2_2,0.0
SCEN97.y_2_2_2,1.0
SCEN97.z_2_2,0.0
SCEN97.y_1_3_2,1.0
SCEN97.y_2_3_2,0.0
SCEN97.z_3_2,0.0
SCEN97.y_1_1_3,1.0
SCEN97.y_2_1_3,-0.0
SCEN97.z_1_3,0.0
SCEN97.y_1_2_3,1.0
SCEN97.y_2_2_3,0.0
SCEN97.z_2_3,0.0
SCEN97.y_1_3_3,-0.0
SCEN97.y_2_3_3,1.0
SCEN97.z_3_3,0.0
SCEN98.x_1_1,0.9985949999999999
SCEN98.u_1_1,1.0
SCEN98.x_2_1,1.0
SCEN98.u_2_1,1.0
SCEN98.x_1_2,1.0
SCEN98.u_1_2,1.0
SCEN98.x_2_2,0.49557000000000007
SCEN98.u_2_2,1.0
SCEN98.x_1_3,0.8430249999999999
SCEN98.u_1_3,1.0
SCEN98.x_2_3,0.0
SCEN98.u_2_3,0.0
SCEN98.y_1_1_1,0.0
SCEN98.y_2_1_1,0.0
SCEN98.z_1_1,1.0
SCEN98.y_1_2_1,-0.0
SCEN98.y_2_2_1,1.0
SCEN98.z_2_1,0.0
SCEN98.y_1_3_1,0.0
SCEN98.y_2_3_1,0.0
SCEN98.z_3_1,1.0
SCEN98.y_1_1_2,1.0
SCEN98.y_2_1_2,0.0
SCEN98.z_1_2,0.0
SCEN98.y_1_2_2,-0.0
SCEN98.y_2_2_2,1.0
SCEN98.z_2_2,0.0
SCEN98.y_1_3_2,1.0
SCEN98.y_2_3_2,0.0
SCEN98.z_3_2,0.0
SCEN98.y_1_1_3,1.0
SCEN98.y_2_1_3,-0.0
SCEN98.z_1_3,0.0
SCEN98.y_1_2_3,1.0
SCEN98.y_2_2_3,0.0
SCEN98.z_2_3,0.0
SCEN98.y_1_3_3,-0.0
SCEN98.y_2_3_3,1.0
SCEN98.z_3_3,0.0
SCEN99.x_1_1,0.9985949999999999
SCEN99.u_1_1,1.0
SCEN99.x_2_1,1.0
SCEN99.u_2_1,1.0
SCEN99.x_1_2,1.0
SCEN99.u_1_2,1.0
SCEN99.x_2_2,0.49557000000000007
SCEN99.u_2_2,1.0
SCEN99.x_1_3,0.8430249999999999
SCEN99.u_1_3,1.0
SCEN99.x_2_3,0.0
SCEN99.u_2_3,0.0
SCEN99.y_1_1_1,0.0
SCEN99.y_2_1_1,0.0
SCEN99.z_1_1,1.0
SCEN99.y_1_2_1,0.0
SCEN99.y_2_2_1,0.0
SCEN99.z_2_1,1.0
SCEN99.y_1_3_1,0.0
SCEN99.y_2_3_1,0.0
SCEN99.z_3_1,1.0
SCEN99.y_1_1_2,-0.0
SCEN99.y_2_1_2,1.0
SCEN99.z_1_2,0.0
SCEN99.y_1_2_2,1.0
SCEN99.y_2_2_2,0.0
SCEN99.z_2_2,0.0
SCEN99.y_1_3_2,1.0
SCEN99.y_2_3_2,-0.0
SCEN99.z_3_2,0.0
SCEN99.y_1_1_3,1.0
SCEN99.y_2_1_3,-0.0
SCEN99.z_1_3,0.0
SCEN99.y_1_2_3,1.0
SCEN99.y_2_2_3,0.0
SCEN99.z_2_3,0.0
SCEN99.y_1_3_3,0.0
SCEN99.y_2_3_3,1.0
SCEN99.z_3_3,0.0
SCEN100.x_1_1,0.9985949999999999
SCEN100.u_1_1,1.0
SCEN100.x_2_1,1.0
SCEN100.u_2_1,1.0
SCEN100.x_1_2,1.0
SCEN100.u_1_2,1.0
SCEN100.x_2_2,0.49557000000000007
SCEN100.u_2_2,1.0
SCEN100.x_1_3,0.8430249999999999
SCEN100.u_1_3,1.0
SCEN100.x_2_3,0.0
SCEN100.u_2_3,0.0
SCEN100.y_1_1_1,-0.0
SCEN100.y_2_1_1,1.0
SCEN100.z_1_1,0.0
SCEN100.y_1_2_1,0.0
SCEN100.y_2_2_1,0.0
SCEN100.z_2_1,1.0
SCEN100.y_1_3_1,0.0
SCEN100.y_2_3_1,0.0
SCEN100.z_3_1,1.0
SCEN100.y_1_1_2,0.0
SCEN100.y_2_1_2,-0.0
SCEN100.z_1_2,1.0
SCEN100.y_1_2_2,0.0
SCEN100.y_2_2_2,1.0
SCEN100.z_2_2,0.0
SCEN100.y_1_3_2,1.0
SCEN100.y_2_3_2,0.0
SCEN100.z_3_2,0.0
SCEN100.y_1_1_3,1.0
SCEN100.y_2_1_3,-0.0
SCEN100.z_1_3,0.0
SCEN100.y_1_2_3,1.0
SCEN100.y_2_2_3,-0.0
SCEN100.z_2_3,0.0
SCEN100.y_1_3_3,-0.0
SCEN100.y_2_3_3,1.0
SCEN100.z_3_3,0.0
SCEN101.x_1_1,0.9985949999999999
SCEN101.u_1_1,1.0
SCEN101.x_2_1,1.0
SCEN101.u_2_1,1.0
SCEN101.x_1_2,1.0
SCEN101.u_1_2,1.0
SCEN101.x_2_2,0.49557000000000007
SCEN101.u_2_2,1.0
SCEN101.x_1_3,0.8430249999999999
SCEN101.u_1_3,1.0
SCEN101.x_2_3,0.0
SCEN101.u_2_3,0.0
SCEN101.y_1_1_1,0.0
SCEN101.y_2_1_1,1.0
SCEN101.z_1_1,0.0
SCEN101.y_1_2_1,0.0
SCEN101.y_2_2_1,0.0
SCEN101.z_2_1,1.0
SCEN101.y_1_3_1,1.0
SCEN101.y_2_3_1,-0.0
SCEN101.z_3_1,0.0
SCEN101.y_1_1_2,0.0
SCEN101.y_2_1_2,0.0
SCEN101.z_1_2,1.0
SCEN101.y_1_2_2,0.0
SCEN101.y_2_2_2,1.0
SCEN101.z_2_2,0.0
SCEN101.y_1_3_2,1.0
SCEN101.y_2_3_2,0.0
SCEN101.z_3_2,0.0
SCEN101.y_1_1_3,1.0
SCEN101.y_2_1_3,-0.0
SCEN101.z_1_3,0.0
SCEN101.y_1_2_3,1.0
SCEN101.y_2_2_3,0.0
SCEN101.z_2_3,0.0
SCEN101.y_1_3_3,-0.0
SCEN101.y_2_3_3,1.0
SCEN101.z_3_3,0.0
SCEN102.x_1_1,0.9985949999999999
SCEN102.u_1_1,1.0
SCEN102.x_2_1,1.0
SCEN102.u_2_1,1.0
SCEN102.x_1_2,1.0
SCEN102.u_1_2,1.0
SCEN102.x_2_2,0.49557000000000007
SCEN102.u_2_2,1.0
SCEN102.x_1_3,0.8430249999999999
SCEN102.u_1_3,1.0
SCEN102.x_2_3,0.0
SCEN102.u_2_3,0.0
SCEN102.y_1_1_1,1.0
SCEN102.y_2_1_1,0.0
SCEN102.z_1_1,0.0
SCEN102.y_1_2_1,0.0
SCEN102.y_2_2_1,0.0
SCEN102.z_2_1,1.0
SCEN102.y_1_3_1,-0.0
SCEN102.y_2_3_1,1.0
SCEN102.z_3_1,0.0
SCEN102.y_1_1_2,0.0
SCEN102.y_2_1_2,-0.0
SCEN102.z_1_2,1.0
SCEN102.y_1_2_2,0.0
SCEN102.y_2_2_2,1.0
SCEN102.z_2_2,0.0
SCEN102.y_1_3_2,1.0
SCEN102.y_2_3_2,0.0
SCEN102.z_3_2,0.0
SCEN102.y_1_1_3,1.0
SCEN102.y_2_1_3,-0.0
SCEN102.z_1_3,0.0
SCEN102.y_1_2_3,1.0
SCEN102.y_2_2_3,0.0
SCEN102.z_2_3,0.0
SCEN102.y_1_3_3,-0.0
SCEN102.y_2_3_3,1.0
SCEN102.z_3_3,0.0
SCEN103.x_1_1,0.9985949999999999
SCEN103.u_1_1,1.0
SCEN103.x_2_1,1.0
SCEN103.u_2_1,1.0
SCEN103.x_1_2,1.0
SCEN103.u_1_2,1.0
SCEN103.x_2_2,0.49557000000000007
SCEN103.u_2_2,1.0
SCEN103.x_1_3,0.8430249999999999
SCEN103.u_1_3,1.0
SCEN103.x_2_3,0.0
SCEN103.u_2_3,0.0
SCEN103.y_1_1_1,0.0
SCEN103.y_2_1_1,0.0
SCEN103.z_1_1,1.0
SCEN103.y_1_2_1,0.0
SCEN103.y_2_2_1,0.0
SCEN103.z_2_1,1.0
SCEN103.y_1_3_1,-0.0
SCEN103.y_2_3_1,1.0
SCEN103.z_3_1,0.0
SCEN103.y_1_1_2,0.0
SCEN103.y_2_1_2,-0.0
SCEN103.z_1_2,1.0
SCEN103.y_1_2_2,0.0
SCEN103.y_2_2_2,1.0
SCEN103.z_2_2,0.0
SCEN103.y_1_3_2,1.0
SCEN103.y_2_3_2,-0.0
SCEN103.z_3_2,0.0
SCEN103.y_1_1_3,1.0
SCEN103.y_2_1_3,-0.0
SCEN103.z_1_3,0.0
SCEN103.y_1_2_3,-0.0
SCEN103.y_2_2_3,1.0
SCEN103.z_2_3,0.0
SCEN103.y_1_3_3,-0.0
