variable_name,lower_bound,upper_bound,IIS_lower_bound,IIS_upper_bound,vtype
y_s81_i15_j13_k2,0.0,1.0,0,0,B
y_s81_i16_j17_k0,0.0,1.0,0,0,B
y_s81_i16_j17_k1,0.0,1.0,0,0,B
y_s81_i16_j17_k2,0.0,1.0,0,0,B
y_s81_i17_j38_k0,0.0,1.0,0,0,B
y_s81_i17_j38_k1,0.0,1.0,0,0,B
y_s81_i17_j38_k2,0.0,1.0,0,0,B
y_s81_i18_j20_k0,0.0,1.0,0,0,B
y_s81_i18_j20_k1,0.0,1.0,0,0,B
y_s81_i18_j20_k2,0.0,1.0,0,0,B
y_s81_i19_j45_k0,0.0,1.0,0,0,B
y_s81_i19_j45_k1,0.0,1.0,0,0,B
y_s81_i19_j45_k2,0.0,1.0,0,0,B
y_s81_i20_j16_k0,0.0,1.0,0,0,B
y_s81_i20_j16_k1,0.0,1.0,0,0,B
y_s81_i20_j16_k2,0.0,1.0,0,0,B
y_s81_i21_j24_k0,0.0,1.0,0,0,B
y_s81_i21_j24_k1,0.0,1.0,0,0,B
y_s81_i21_j24_k2,0.0,1.0,0,0,B
y_s81_i22_j21_k0,0.0,1.0,0,0,B
y_s81_i22_j21_k1,0.0,1.0,0,0,B
y_s81_i22_j21_k2,0.0,1.0,0,0,B
y_s81_i23_j46_k0,0.0,1.0,0,0,B
y_s81_i23_j46_k1,0.0,1.0,0,0,B
y_s81_i23_j46_k2,0.0,1.0,0,0,B
y_s81_i24_j23_k0,0.0,1.0,0,0,B
y_s81_i24_j23_k1,0.0,1.0,0,0,B
y_s81_i24_j23_k2,0.0,1.0,0,0,B
y_s81_i25_j31_k0,0.0,1.0,0,0,B
y_s81_i25_j31_k1,0.0,1.0,0,0,B
y_s81_i25_j31_k2,0.0,1.0,0,0,B
y_s81_i26_j27_k0,0.0,1.0,0,0,B
y_s81_i26_j27_k1,0.0,1.0,0,0,B
y_s81_i26_j27_k2,0.0,1.0,0,0,B
y_s81_i27_j28_k0,0.0,1.0,0,0,B
y_s81_i27_j28_k1,0.0,1.0,0,0,B
y_s81_i27_j28_k2,0.0,1.0,0,0,B
y_s81_i28_j25_k0,0.0,1.0,0,0,B
y_s81_i28_j25_k1,0.0,1.0,0,0,B
y_s81_i28_j25_k2,0.0,1.0,0,0,B
y_s81_i29_j7_k0,0.0,1.0,0,0,B
y_s81_i29_j7_k1,0.0,1.0,0,0,B
y_s81_i29_j7_k2,0.0,1.0,0,0,B
y_s81_i30_j29_k0,0.0,1.0,0,0,B
y_s81_i30_j29_k1,0.0,1.0,0,0,B
y_s81_i30_j29_k2,0.0,1.0,0,0,B
y_s81_i31_j30_k0,0.0,1.0,0,0,B
y_s81_i31_j30_k1,0.0,1.0,0,0,B
y_s81_i31_j30_k2,0.0,1.0,0,0,B
y_s81_i32_j40_k0,0.0,1.0,0,0,B
y_s81_i32_j40_k1,0.0,1.0,0,0,B
y_s81_i32_j40_k2,0.0,1.0,0,0,B
y_s81_i33_j35_k0,0.0,1.0,0,0,B
y_s81_i33_j35_k1,0.0,1.0,0,0,B
y_s81_i33_j35_k2,0.0,1.0,0,0,B
y_s81_i34_j33_k0,0.0,1.0,0,0,B
y_s81_i34_j33_k1,0.0,1.0,0,0,B
y_s81_i34_j33_k2,0.0,1.0,0,0,B
y_s81_i35_j32_k0,0.0,1.0,0,0,B
y_s81_i35_j32_k1,0.0,1.0,0,0,B
y_s81_i35_j32_k2,0.0,1.0,0,0,B
y_s81_i36_j49_k0,0.0,1.0,0,0,B
y_s81_i36_j49_k1,0.0,1.0,0,0,B
y_s81_i36_j49_k2,0.0,1.0,0,0,B
y_s81_i37_j39_k0,0.0,1.0,0,0,B
y_s81_i37_j39_k1,0.0,1.0,0,0,B
y_s81_i37_j39_k2,0.0,1.0,0,0,B
y_s81_i38_j15_k0,0.0,1.0,0,0,B
y_s81_i38_j15_k1,0.0,1.0,0,0,B
y_s81_i38_j15_k2,0.0,1.0,0,0,B
y_s81_i39_j53_k0,0.0,1.0,0,0,B
y_s81_i39_j53_k1,0.0,1.0,0,0,B
y_s81_i39_j53_k2,0.0,1.0,0,0,B
y_s81_i40_j37_k0,0.0,1.0,0,0,B
y_s81_i40_j37_k1,0.0,1.0,0,0,B
y_s81_i40_j37_k2,0.0,1.0,0,0,B
y_s81_i41_j4_k0,0.0,1.0,0,0,B
y_s81_i41_j4_k1,0.0,1.0,0,0,B
y_s81_i41_j4_k2,0.0,1.0,0,0,B
y_s81_i42_j44_k0,0.0,1.0,0,0,B
y_s81_i42_j44_k1,0.0,1.0,0,0,B
y_s81_i42_j44_k2,0.0,1.0,0,0,B
y_s81_i43_j19_k0,0.0,1.0,0,0,B
y_s81_i43_j19_k1,0.0,1.0,0,0,B
y_s81_i43_j19_k2,0.0,1.0,0,0,B
y_s81_i44_j50_k0,0.0,1.0,0,0,B
y_s81_i44_j50_k1,0.0,1.0,0,0,B
y_s81_i44_j50_k2,0.0,1.0,0,0,B
y_s81_i45_j18_k0,0.0,1.0,0,0,B
y_s81_i45_j18_k1,0.0,1.0,0,0,B
y_s81_i45_j18_k2,0.0,1.0,0,0,B
y_s81_i46_j42_k0,0.0,1.0,0,0,B
y_s81_i46_j42_k1,0.0,1.0,0,0,B
y_s81_i46_j42_k2,0.0,1.0,0,0,B
y_s81_i47_j41_k0,0.0,1.0,0,0,B
y_s81_i47_j41_k1,0.0,1.0,0,0,B
y_s81_i47_j41_k2,0.0,1.0,0,0,B
y_s81_i48_j51_k0,0.0,1.0,0,0,B
y_s81_i48_j51_k1,0.0,1.0,0,0,B
y_s81_i48_j51_k2,0.0,1.0,0,0,B
y_s81_i49_j26_k0,0.0,1.0,0,0,B
y_s81_i49_j26_k1,0.0,1.0,0,0,B
y_s81_i49_j26_k2,0.0,1.0,0,0,B
y_s81_i50_j48_k0,0.0,1.0,0,0,B
y_s81_i50_j48_k1,0.0,1.0,0,0,B
y_s81_i50_j48_k2,0.0,1.0,0,0,B
y_s81_i51_j36_k0,0.0,1.0,0,0,B
y_s81_i51_j36_k1,0.0,1.0,0,0,B
y_s81_i51_j36_k2,0.0,1.0,0,0,B
y_s81_i52_j47_k0,0.0,1.0,0,0,B
y_s81_i52_j47_k1,0.0,1.0,0,0,B
y_s81_i52_j47_k2,0.0,1.0,0,0,B
y_s81_i53_j43_k0,0.0,1.0,0,0,B
y_s81_i53_j43_k1,0.0,1.0,0,0,B
y_s81_i53_j43_k2,0.0,1.0,0,0,B
y_s9_i0_j2_k0,0.0,1.0,0,0,B
y_s9_i0_j2_k1,0.0,1.0,0,0,B
y_s9_i0_j2_k2,0.0,1.0,0,0,B
y_s9_i1_j22_k0,0.0,1.0,0,0,B
y_s9_i1_j22_k1,0.0,1.0,0,0,B
y_s9_i1_j22_k2,0.0,1.0,0,0,B
y_s9_i2_j1_k0,0.0,1.0,0,0,B
y_s9_i2_j1_k1,0.0,1.0,0,0,B
y_s9_i2_j1_k2,0.0,1.0,0,0,B
y_s9_i3_j9_k0,0.0,1.0,0,0,B
y_s9_i3_j9_k1,0.0,1.0,0,0,B
y_s9_i3_j9_k2,0.0,1.0,0,0,B
y_s9_i4_j34_k0,0.0,1.0,0,0,B
y_s9_i4_j34_k1,0.0,1.0,0,0,B
y_s9_i4_j34_k2,0.0,1.0,0,0,B
y_s9_i5_j0_k0,0.0,1.0,0,0,B
y_s9_i5_j0_k1,0.0,1.0,0,0,B
y_s9_i5_j0_k2,0.0,1.0,0,0,B
y_s9_i6_j52_k0,0.0,1.0,0,0,B
y_s9_i6_j52_k1,0.0,1.0,0,0,B
y_s9_i6_j52_k2,0.0,1.0,0,0,B
y_s9_i7_j3_k0,0.0,1.0,0,0,B
y_s9_i7_j3_k1,0.0,1.0,0,0,B
y_s9_i7_j3_k2,0.0,1.0,0,0,B
y_s9_i8_j10_k0,0.0,1.0,0,0,B
y_s9_i8_j10_k1,0.0,1.0,0,0,B
y_s9_i8_j10_k2,0.0,1.0,0,0,B
y_s9_i9_j6_k0,0.0,1.0,0,0,B
y_s9_i9_j6_k1,0.0,1.0,0,0,B
y_s9_i9_j6_k2,0.0,1.0,0,0,B
y_s9_i10_j5_k0,0.0,1.0,0,0,B
y_s9_i10_j5_k1,0.0,1.0,0,0,B
y_s9_i10_j5_k2,0.0,1.0,0,0,B
y_s9_i11_j8_k0,0.0,1.0,0,0,B
y_s9_i11_j8_k1,0.0,1.0,0,0,B
y_s9_i11_j8_k2,0.0,1.0,0,0,B
y_s9_i12_j11_k0,0.0,1.0,0,0,B
y_s9_i12_j11_k1,0.0,1.0,0,0,B
y_s9_i12_j11_k2,0.0,1.0,0,0,B
y_s9_i13_j14_k0,0.0,1.0,0,0,B
y_s9_i13_j14_k1,0.0,1.0,0,0,B
y_s9_i13_j14_k2,0.0,1.0,0,0,B
y_s9_i14_j12_k0,0.0,1.0,0,0,B
y_s9_i14_j12_k1,0.0,1.0,0,0,B
y_s9_i14_j12_k2,0.0,1.0,0,0,B
y_s9_i15_j13_k0,0.0,1.0,0,0,B
y_s9_i15_j13_k1,0.0,1.0,0,0,B
y_s9_i15_j13_k2,0.0,1.0,0,0,B
y_s9_i16_j17_k0,0.0,1.0,0,0,B
y_s9_i16_j17_k1,0.0,1.0,0,0,B
y_s9_i16_j17_k2,0.0,1.0,0,0,B
y_s9_i17_j38_k0,0.0,1.0,0,0,B
y_s9_i17_j38_k1,0.0,1.0,0,0,B
y_s9_i17_j38_k2,0.0,1.0,0,0,B
y_s9_i18_j20_k0,0.0,1.0,0,0,B
y_s9_i18_j20_k1,0.0,1.0,0,0,B
y_s9_i18_j20_k2,0.0,1.0,0,0,B
y_s9_i19_j45_k0,0.0,1.0,0,0,B
y_s9_i19_j45_k1,0.0,1.0,0,0,B
y_s9_i19_j45_k2,0.0,1.0,0,0,B
y_s9_i20_j16_k0,0.0,1.0,0,0,B
y_s9_i20_j16_k1,0.0,1.0,0,0,B
y_s9_i20_j16_k2,0.0,1.0,0,0,B
y_s9_i21_j24_k0,0.0,1.0,0,0,B
y_s9_i21_j24_k1,0.0,1.0,0,0,B
y_s9_i21_j24_k2,0.0,1.0,0,0,B
y_s9_i22_j21_k0,0.0,1.0,0,0,B
y_s9_i22_j21_k1,0.0,1.0,0,0,B
y_s9_i22_j21_k2,0.0,1.0,0,0,B
y_s9_i23_j46_k0,0.0,1.0,0,0,B
y_s9_i23_j46_k1,0.0,1.0,0,0,B
y_s9_i23_j46_k2,0.0,1.0,0,0,B
y_s9_i24_j23_k0,0.0,1.0,0,0,B
y_s9_i24_j23_k1,0.0,1.0,0,0,B
y_s9_i24_j23_k2,0.0,1.0,0,0,B
y_s9_i25_j31_k0,0.0,1.0,0,0,B
y_s9_i25_j31_k1,0.0,1.0,0,0,B
y_s9_i25_j31_k2,0.0,1.0,0,0,B
y_s9_i26_j27_k0,0.0,1.0,0,0,B
y_s9_i26_j27_k1,0.0,1.0,0,0,B
y_s9_i26_j27_k2,0.0,1.0,0,0,B
y_s9_i27_j28_k0,0.0,1.0,0,0,B
y_s9_i27_j28_k1,0.0,1.0,0,0,B
y_s9_i27_j28_k2,0.0,1.0,0,0,B
y_s9_i28_j25_k0,0.0,1.0,0,0,B
y_s9_i28_j25_k1,0.0,1.0,0,0,B
y_s9_i28_j25_k2,0.0,1.0,0,0,B
y_s9_i29_j7_k0,0.0,1.0,0,0,B
y_s9_i29_j7_k1,0.0,1.0,0,0,B
y_s9_i29_j7_k2,0.0,1.0,0,0,B
y_s9_i30_j29_k0,0.0,1.0,0,0,B
y_s9_i30_j29_k1,0.0,1.0,0,0,B
y_s9_i30_j29_k2,0.0,1.0,0,0,B
y_s9_i31_j30_k0,0.0,1.0,0,0,B
y_s9_i31_j30_k1,0.0,1.0,0,0,B
y_s9_i31_j30_k2,0.0,1.0,0,0,B
y_s9_i32_j40_k0,0.0,1.0,0,0,B
y_s9_i32_j40_k1,0.0,1.0,0,0,B
y_s9_i32_j40_k2,0.0,1.0,0,0,B
y_s9_i33_j35_k0,0.0,1.0,0,0,B
y_s9_i33_j35_k1,0.0,1.0,0,0,B
y_s9_i33_j35_k2,0.0,1.0,0,0,B
y_s9_i34_j33_k0,0.0,1.0,0,0,B
y_s9_i34_j33_k1,0.0,1.0,0,0,B
y_s9_i34_j33_k2,0.0,1.0,0,0,B
y_s9_i35_j32_k0,0.0,1.0,0,0,B
y_s9_i35_j32_k1,0.0,1.0,0,0,B
y_s9_i35_j32_k2,0.0,1.0,0,0,B
y_s9_i36_j49_k0,0.0,1.0,0,0,B
y_s9_i36_j49_k1,0.0,1.0,0,0,B
y_s9_i36_j49_k2,0.0,1.0,0,0,B
y_s9_i37_j39_k0,0.0,1.0,0,0,B
y_s9_i37_j39_k1,0.0,1.0,0,0,B
y_s9_i37_j39_k2,0.0,1.0,0,0,B
y_s9_i38_j15_k0,0.0,1.0,0,0,B
y_s9_i38_j15_k1,0.0,1.0,0,0,B
y_s9_i38_j15_k2,0.0,1.0,0,0,B
y_s9_i39_j53_k0,0.0,1.0,0,0,B
y_s9_i39_j53_k1,0.0,1.0,0,0,B
y_s9_i39_j53_k2,0.0,1.0,0,0,B
y_s9_i40_j37_k0,0.0,1.0,0,0,B
y_s9_i40_j37_k1,0.0,1.0,0,0,B
y_s9_i40_j37_k2,0.0,1.0,0,0,B
y_s9_i41_j4_k0,0.0,1.0,0,0,B
y_s9_i41_j4_k1,0.0,1.0,0,0,B
y_s9_i41_j4_k2,0.0,1.0,0,0,B
y_s9_i42_j44_k0,0.0,1.0,0,0,B
y_s9_i42_j44_k1,0.0,1.0,0,0,B
y_s9_i42_j44_k2,0.0,1.0,0,0,B
y_s9_i43_j19_k0,0.0,1.0,0,0,B
y_s9_i43_j19_k1,0.0,1.0,0,0,B
y_s9_i43_j19_k2,0.0,1.0,0,0,B
y_s9_i44_j50_k0,0.0,1.0,0,0,B
y_s9_i44_j50_k1,0.0,1.0,0,0,B
y_s9_i44_j50_k2,0.0,1.0,0,0,B
y_s9_i45_j18_k0,0.0,1.0,0,0,B
y_s9_i45_j18_k1,0.0,1.0,0,0,B
y_s9_i45_j18_k2,0.0,1.0,0,0,B
y_s9_i46_j42_k0,0.0,1.0,0,0,B
y_s9_i46_j42_k1,0.0,1.0,0,0,B
y_s9_i46_j42_k2,0.0,1.0,0,0,B
y_s9_i47_j41_k0,0.0,1.0,0,0,B
y_s9_i47_j41_k1,0.0,1.0,0,0,B
y_s9_i47_j41_k2,0.0,1.0,0,0,B
y_s9_i48_j51_k0,0.0,1.0,0,0,B
y_s9_i48_j51_k1,0.0,1.0,0,0,B
y_s9_i48_j51_k2,0.0,1.0,0,0,B
y_s9_i49_j26_k0,0.0,1.0,0,0,B
y_s9_i49_j26_k1,0.0,1.0,0,0,B
y_s9_i49_j26_k2,0.0,1.0,0,0,B
y_s9_i50_j48_k0,0.0,1.0,0,0,B
y_s9_i50_j48_k1,0.0,1.0,0,0,B
y_s9_i50_j48_k2,0.0,1.0,0,0,B
y_s9_i51_j36_k0,0.0,1.0,0,0,B
y_s9_i51_j36_k1,0.0,1.0,0,0,B
y_s9_i51_j36_k2,0.0,1.0,0,0,B
y_s9_i52_j47_k0,0.0,1.0,0,0,B
y_s9_i52_j47_k1,0.0,1.0,0,0,B
y_s9_i52_j47_k2,0.0,1.0,0,0,B
y_s9_i53_j43_k0,0.0,1.0,0,0,B
y_s9_i53_j43_k1,0.0,1.0,0,0,B
y_s9_i53_j43_k2,0.0,1.0,0,0,B
y_s63_i0_j2_k0,0.0,1.0,0,0,B
y_s63_i0_j2_k1,0.0,1.0,0,0,B
y_s63_i0_j2_k2,0.0,1.0,0,0,B
y_s63_i1_j22_k0,0.0,1.0,0,0,B
y_s63_i1_j22_k1,0.0,1.0,0,0,B
y_s63_i1_j22_k2,0.0,1.0,0,0,B
y_s63_i2_j1_k0,0.0,1.0,0,0,B
y_s63_i2_j1_k1,0.0,1.0,0,0,B
y_s63_i2_j1_k2,0.0,1.0,0,0,B
y_s63_i3_j9_k0,0.0,1.0,0,0,B
y_s63_i3_j9_k1,0.0,1.0,0,0,B
y_s63_i3_j9_k2,0.0,1.0,0,0,B
y_s63_i4_j34_k0,0.0,1.0,0,0,B
y_s63_i4_j34_k1,0.0,1.0,0,0,B
y_s63_i4_j34_k2,0.0,1.0,0,0,B
y_s63_i5_j0_k0,0.0,1.0,0,0,B
y_s63_i5_j0_k1,0.0,1.0,0,0,B
y_s63_i5_j0_k2,0.0,1.0,0,0,B
y_s63_i6_j52_k0,0.0,1.0,0,0,B
y_s63_i6_j52_k1,0.0,1.0,0,0,B
y_s63_i6_j52_k2,0.0,1.0,0,0,B
y_s63_i7_j3_k0,0.0,1.0,0,0,B
y_s63_i7_j3_k1,0.0,1.0,0,0,B
y_s63_i7_j3_k2,0.0,1.0,0,0,B
y_s63_i8_j10_k0,0.0,1.0,0,0,B
y_s63_i8_j10_k1,0.0,1.0,0,0,B
y_s63_i8_j10_k2,0.0,1.0,0,0,B
y_s63_i9_j6_k0,0.0,1.0,0,0,B
y_s63_i9_j6_k1,0.0,1.0,0,0,B
y_s63_i9_j6_k2,0.0,1.0,0,0,B
y_s63_i10_j5_k0,0.0,1.0,0,0,B
y_s63_i10_j5_k1,0.0,1.0,0,0,B
y_s63_i10_j5_k2,0.0,1.0,0,0,B
y_s63_i11_j8_k0,0.0,1.0,0,0,B
y_s63_i11_j8_k1,0.0,1.0,0,0,B
y_s63_i11_j8_k2,0.0,1.0,0,0,B
y_s63_i12_j11_k0,0.0,1.0,0,0,B
y_s63_i12_j11_k1,0.0,1.0,0,0,B
y_s63_i12_j11_k2,0.0,1.0,0,0,B
y_s63_i13_j14_k0,0.0,1.0,0,0,B
y_s63_i13_j14_k1,0.0,1.0,0,0,B
y_s63_i13_j14_k2,0.0,1.0,0,0,B
y_s63_i14_j12_k0,0.0,1.0,0,0,B
y_s63_i14_j12_k1,0.0,1.0,0,0,B
y_s63_i14_j12_k2,0.0,1.0,0,0,B
y_s63_i15_j13_k0,0.0,1.0,0,0,B
y_s63_i15_j13_k1,0.0,1.0,0,0,B
y_s63_i15_j13_k2,0.0,1.0,0,0,B
y_s63_i16_j17_k0,0.0,1.0,0,0,B
y_s63_i16_j17_k1,0.0,1.0,0,0,B
y_s63_i16_j17_k2,0.0,1.0,0,0,B
y_s63_i17_j38_k0,0.0,1.0,0,0,B
y_s63_i17_j38_k1,0.0,1.0,0,0,B
y_s63_i17_j38_k2,0.0,1.0,0,0,B
y_s63_i18_j20_k0,0.0,1.0,0,0,B
y_s63_i18_j20_k1,0.0,1.0,0,0,B
y_s63_i18_j20_k2,0.0,1.0,0,0,B
y_s63_i19_j45_k0,0.0,1.0,0,0,B
y_s63_i19_j45_k1,0.0,1.0,0,0,B
y_s63_i19_j45_k2,0.0,1.0,0,0,B
y_s63_i20_j16_k0,0.0,1.0,0,0,B
y_s63_i20_j16_k1,0.0,1.0,0,0,B
y_s63_i20_j16_k2,0.0,1.0,0,0,B
y_s63_i21_j24_k0,0.0,1.0,0,0,B
y_s63_i21_j24_k1,0.0,1.0,0,0,B
y_s63_i21_j24_k2,0.0,1.0,0,0,B
y_s63_i22_j21_k0,0.0,1.0,0,0,B
y_s63_i22_j21_k1,0.0,1.0,0,0,B
y_s63_i22_j21_k2,0.0,1.0,0,0,B
y_s63_i23_j46_k0,0.0,1.0,0,0,B
y_s63_i23_j46_k1,0.0,1.0,0,0,B
y_s63_i23_j46_k2,0.0,1.0,0,0,B
y_s63_i24_j23_k0,0.0,1.0,0,0,B
y_s63_i24_j23_k1,0.0,1.0,0,0,B
y_s63_i24_j23_k2,0.0,1.0,0,0,B
y_s63_i25_j31_k0,0.0,1.0,0,0,B
y_s63_i25_j31_k1,0.0,1.0,0,0,B
y_s63_i25_j31_k2,0.0,1.0,0,0,B
y_s63_i26_j27_k0,0.0,1.0,0,0,B
y_s63_i26_j27_k1,0.0,1.0,0,0,B
y_s63_i26_j27_k2,0.0,1.0,0,0,B
y_s63_i27_j28_k0,0.0,1.0,0,0,B
y_s63_i27_j28_k1,0.0,1.0,0,0,B
y_s63_i27_j28_k2,0.0,1.0,0,0,B
y_s63_i28_j25_k0,0.0,1.0,0,0,B
y_s63_i28_j25_k1,0.0,1.0,0,0,B
y_s63_i28_j25_k2,0.0,1.0,0,0,B
y_s63_i29_j7_k0,0.0,1.0,0,0,B
y_s63_i29_j7_k1,0.0,1.0,0,0,B
y_s63_i29_j7_k2,0.0,1.0,0,0,B
y_s63_i30_j29_k0,0.0,1.0,0,0,B
y_s63_i30_j29_k1,0.0,1.0,0,0,B
y_s63_i30_j29_k2,0.0,1.0,0,0,B
y_s63_i31_j30_k0,0.0,1.0,0,0,B
y_s63_i31_j30_k1,0.0,1.0,0,0,B
y_s63_i31_j30_k2,0.0,1.0,0,0,B
y_s63_i32_j40_k0,0.0,1.0,0,0,B
y_s63_i32_j40_k1,0.0,1.0,0,0,B
y_s63_i32_j40_k2,0.0,1.0,0,0,B
y_s63_i33_j35_k0,0.0,1.0,0,0,B
y_s63_i33_j35_k1,0.0,1.0,0,0,B
y_s63_i33_j35_k2,0.0,1.0,0,0,B
y_s63_i34_j33_k0,0.0,1.0,0,0,B
y_s63_i34_j33_k1,0.0,1.0,0,0,B
y_s63_i34_j33_k2,0.0,1.0,0,0,B
y_s63_i35_j32_k0,0.0,1.0,0,0,B
y_s63_i35_j32_k1,0.0,1.0,0,0,B
y_s63_i35_j32_k2,0.0,1.0,0,0,B
y_s63_i36_j49_k0,0.0,1.0,0,0,B
y_s63_i36_j49_k1,0.0,1.0,0,0,B
y_s63_i36_j49_k2,0.0,1.0,0,0,B
y_s63_i37_j39_k0,0.0,1.0,0,0,B
y_s63_i37_j39_k1,0.0,1.0,0,0,B
y_s63_i37_j39_k2,0.0,1.0,0,0,B
y_s63_i38_j15_k0,0.0,1.0,0,0,B
y_s63_i38_j15_k1,0.0,1.0,0,0,B
y_s63_i38_j15_k2,0.0,1.0,0,0,B
y_s63_i39_j53_k0,0.0,1.0,0,0,B
y_s63_i39_j53_k1,0.0,1.0,0,0,B
y_s63_i39_j53_k2,0.0,1.0,0,0,B
y_s63_i40_j37_k0,0.0,1.0,0,0,B
y_s63_i40_j37_k1,0.0,1.0,0,0,B
y_s63_i40_j37_k2,0.0,1.0,0,0,B
y_s63_i41_j4_k0,0.0,1.0,0,0,B
y_s63_i41_j4_k1,0.0,1.0,0,0,B
y_s63_i41_j4_k2,0.0,1.0,0,0,B
y_s63_i42_j44_k0,0.0,1.0,0,0,B
y_s63_i42_j44_k1,0.0,1.0,0,0,B
y_s63_i42_j44_k2,0.0,1.0,0,0,B
y_s63_i43_j19_k0,0.0,1.0,0,0,B
y_s63_i43_j19_k1,0.0,1.0,0,0,B
y_s63_i43_j19_k2,0.0,1.0,0,0,B
y_s63_i44_j50_k0,0.0,1.0,0,0,B
y_s63_i44_j50_k1,0.0,1.0,0,0,B
y_s63_i44_j50_k2,0.0,1.0,0,0,B
y_s63_i45_j18_k0,0.0,1.0,0,0,B
y_s63_i45_j18_k1,0.0,1.0,0,0,B
y_s63_i45_j18_k2,0.0,1.0,0,0,B
y_s63_i46_j42_k0,0.0,1.0,0,0,B
y_s63_i46_j42_k1,0.0,1.0,0,0,B
y_s63_i46_j42_k2,0.0,1.0,0,0,B
y_s63_i47_j41_k0,0.0,1.0,0,0,B
y_s63_i47_j41_k1,0.0,1.0,0,0,B
y_s63_i47_j41_k2,0.0,1.0,0,0,B
y_s63_i48_j51_k0,0.0,1.0,0,0,B
y_s63_i48_j51_k1,0.0,1.0,0,0,B
y_s63_i48_j51_k2,0.0,1.0,0,0,B
y_s63_i49_j26_k0,0.0,1.0,0,0,B
y_s63_i49_j26_k1,0.0,1.0,0,0,B
y_s63_i49_j26_k2,0.0,1.0,0,0,B
y_s63_i50_j48_k0,0.0,1.0,0,0,B
y_s63_i50_j48_k1,0.0,1.0,0,0,B
y_s63_i50_j48_k2,0.0,1.0,0,0,B
y_s63_i51_j36_k0,0.0,1.0,0,0,B
y_s63_i51_j36_k1,0.0,1.0,0,0,B
y_s63_i51_j36_k2,0.0,1.0,0,0,B
y_s63_i52_j47_k0,0.0,1.0,0,0,B
y_s63_i52_j47_k1,0.0,1.0,0,0,B
y_s63_i52_j47_k2,0.0,1.0,0,0,B
y_s63_i53_j43_k0,0.0,1.0,0,0,B
y_s63_i53_j43_k1,0.0,1.0,0,0,B
y_s63_i53_j43_k2,0.0,1.0,0,0,B
y_s43_i0_j2_k0,0.0,1.0,0,0,B
y_s43_i0_j2_k1,0.0,1.0,0,0,B
y_s43_i0_j2_k2,0.0,1.0,0,0,B
y_s43_i1_j22_k0,0.0,1.0,0,0,B
y_s43_i1_j22_k1,0.0,1.0,0,0,B
y_s43_i1_j22_k2,0.0,1.0,0,0,B
y_s43_i2_j1_k0,0.0,1.0,0,0,B
y_s43_i2_j1_k1,0.0,1.0,0,0,B
y_s43_i2_j1_k2,0.0,1.0,0,0,B
y_s43_i3_j9_k0,0.0,1.0,0,0,B
y_s43_i3_j9_k1,0.0,1.0,0,0,B
y_s43_i3_j9_k2,0.0,1.0,0,0,B
y_s43_i4_j34_k0,0.0,1.0,0,0,B
y_s43_i4_j34_k1,0.0,1.0,0,0,B
y_s43_i4_j34_k2,0.0,1.0,0,0,B
y_s43_i5_j0_k0,0.0,1.0,0,0,B
y_s43_i5_j0_k1,0.0,1.0,0,0,B
y_s43_i5_j0_k2,0.0,1.0,0,0,B
y_s43_i6_j52_k0,0.0,1.0,0,0,B
y_s43_i6_j52_k1,0.0,1.0,0,0,B
y_s43_i6_j52_k2,0.0,1.0,0,0,B
y_s43_i7_j3_k0,0.0,1.0,0,0,B
y_s43_i7_j3_k1,0.0,1.0,0,0,B
y_s43_i7_j3_k2,0.0,1.0,0,0,B
y_s43_i8_j10_k0,0.0,1.0,0,0,B
y_s43_i8_j10_k1,0.0,1.0,0,0,B
y_s43_i8_j10_k2,0.0,1.0,0,0,B
y_s43_i9_j6_k0,0.0,1.0,0,0,B
y_s43_i9_j6_k1,0.0,1.0,0,0,B
y_s43_i9_j6_k2,0.0,1.0,0,0,B
y_s43_i10_j5_k0,0.0,1.0,0,0,B
y_s43_i10_j5_k1,0.0,1.0,0,0,B
y_s43_i10_j5_k2,0.0,1.0,0,0,B
y_s43_i11_j8_k0,0.0,1.0,0,0,B
y_s43_i11_j8_k1,0.0,1.0,0,0,B
y_s43_i11_j8_k2,0.0,1.0,0,0,B
y_s43_i12_j11_k0,0.0,1.0,0,0,B
y_s43_i12_j11_k1,0.0,1.0,0,0,B
y_s43_i12_j11_k2,0.0,1.0,0,0,B
y_s43_i13_j14_k0,0.0,1.0,0,0,B
y_s43_i13_j14_k1,0.0,1.0,0,0,B
y_s43_i13_j14_k2,0.0,1.0,0,0,B
y_s43_i14_j12_k0,0.0,1.0,0,0,B
y_s43_i14_j12_k1,0.0,1.0,0,0,B
y_s43_i14_j12_k2,0.0,1.0,0,0,B
y_s43_i15_j13_k0,0.0,1.0,0,0,B
y_s43_i15_j13_k1,0.0,1.0,0,0,B
y_s43_i15_j13_k2,0.0,1.0,0,0,B
y_s43_i16_j17_k0,0.0,1.0,0,0,B
y_s43_i16_j17_k1,0.0,1.0,0,0,B
y_s43_i16_j17_k2,0.0,1.0,0,0,B
y_s43_i17_j38_k0,0.0,1.0,0,0,B
y_s43_i17_j38_k1,0.0,1.0,0,0,B
y_s43_i17_j38_k2,0.0,1.0,0,0,B
y_s43_i18_j20_k0,0.0,1.0,0,0,B
y_s43_i18_j20_k1,0.0,1.0,0,0,B
y_s43_i18_j20_k2,0.0,1.0,0,0,B
y_s43_i19_j45_k0,0.0,1.0,0,0,B
y_s43_i19_j45_k1,0.0,1.0,0,0,B
